,IP,Time,URL,Status,month,day,Methods,URL_new
7777,10.129.2.1,25/Nov/2017,POST /contestproblem.php HTTP/1.1,200,Nov,25,POST ,contestproblem.php HTTP
7778,10.129.2.1,25/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,25,GET ,details.php?id=42 HTTP
7779,10.130.2.1,25/Nov/2017,GET /robots.txt HTTP/1.1,404,Nov,25,GET ,robots.txt HTTP
7780,10.130.2.1,25/Nov/2017,GET / HTTP/1.1,302,Nov,25,GET , HTTP
7781,10.129.2.1,25/Nov/2017,GET /login.php HTTP/1.1,200,Nov,25,GET ,login.php HTTP
7782,10.128.2.1,25/Nov/2017,GET /home.php HTTP/1.1,302,Nov,25,GET ,home.php HTTP
7783,10.128.2.1,25/Nov/2017,GET /login.php HTTP/1.1,200,Nov,25,GET ,login.php HTTP
7784,10.128.2.1,25/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,25,GET ,css
7785,10.129.2.1,25/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,25,GET ,js
7786,10.130.2.1,25/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,25,GET ,css
7787,10.128.2.1,25/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,25,GET ,css
7788,10.131.2.1,25/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,25,GET ,css
7789,10.131.0.1,25/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,25,GET ,css
7790,10.130.2.1,25/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,25,GET ,js
7791,10.128.2.1,25/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,25,GET ,bootstrap-3.3.7
7792,10.130.2.1,25/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,25,GET ,fonts
7793,10.130.2.1,25/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,25,GET ,img
7794,10.130.2.1,25/Nov/2017,GET /profile.php?user=shawon HTTP/1.1,200,Nov,25,GET ,profile.php?user=shawon HTTP
7795,10.130.2.1,25/Nov/2017,GET /js/chart.min.js HTTP/1.1,304,Nov,25,GET ,js
7796,10.131.2.1,25/Nov/2017,GET /js/jquery.min.js HTTP/1.1,200,Nov,25,GET ,js
7797,10.131.2.1,25/Nov/2017,GET /setcontestproblem.php HTTP/1.1,200,Nov,25,GET ,setcontestproblem.php HTTP
7798,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7799,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7800,10.129.2.1,25/Nov/2017,POST /compile.php HTTP/1.1,200,Nov,25,POST ,compile.php HTTP
7801,10.128.2.1,25/Nov/2017,POST /contestproblem.php HTTP/1.1,200,Nov,25,POST ,contestproblem.php HTTP
7802,10.128.2.1,25/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,25,GET ,details.php?id=43 HTTP
7803,10.128.2.1,25/Nov/2017,GET /editcontestproblem.php?id=43 HTTP/1.1,200,Nov,25,GET ,editcontestproblem.php?id=43 HTTP
7804,10.128.2.1,25/Nov/2017,POST /contestproblem.php HTTP/1.1,200,Nov,25,POST ,contestproblem.php HTTP
7805,10.128.2.1,25/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,25,GET ,details.php?id=43 HTTP
7806,10.129.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7807,10.129.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7808,10.128.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7809,10.130.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7810,10.130.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7811,10.130.2.1,25/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Nov,25,GET ,details.php?id=41 HTTP
7812,10.130.2.1,25/Nov/2017,GET /contestsubmit.php?id=41 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=41 HTTP
7813,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7814,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7815,10.130.2.1,25/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,25,POST ,pcompile.php HTTP
7816,10.130.2.1,25/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,25,POST ,contestsubmission.php HTTP
7817,10.129.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7818,10.129.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7819,10.129.2.1,25/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,25,GET ,details.php?id=42 HTTP
7820,10.129.2.1,25/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=42 HTTP
7821,10.129.2.1,25/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,25,GET ,details.php?id=42 HTTP
7822,10.129.2.1,25/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=42 HTTP
7823,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7824,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7825,10.129.2.1,25/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,25,POST ,pcompile.php HTTP
7826,10.129.2.1,25/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,25,POST ,contestsubmission.php HTTP
7827,10.129.2.1,25/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Nov,25,GET ,details.php?name=Research%20Items&cod=16 HTTP
7828,10.128.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7829,10.128.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7830,10.128.2.1,25/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,25,GET ,details.php?id=42 HTTP
7831,10.128.2.1,25/Nov/2017,GET /editcontestproblem.php?id=42 HTTP/1.1,200,Nov,25,GET ,editcontestproblem.php?id=42 HTTP
7832,10.128.2.1,25/Nov/2017,POST /contestproblem.php HTTP/1.1,200,Nov,25,POST ,contestproblem.php HTTP
7833,10.128.2.1,25/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Nov,25,GET ,details.php?id=42 HTTP
7834,10.130.2.1,25/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=42 HTTP
7835,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7836,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7837,10.130.2.1,25/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,25,POST ,pcompile.php HTTP
7838,10.130.2.1,25/Nov/2017,GET /favicon.ico HTTP/1.1,404,Nov,25,GET ,favicon.ico HTTP
7839,10.130.2.1,25/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,25,POST ,contestsubmission.php HTTP
7840,10.130.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7841,10.130.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7842,10.130.2.1,25/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,25,GET ,details.php?id=43 HTTP
7843,10.130.2.1,25/Nov/2017,GET /contestsubmit.php?id=43 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=43 HTTP
7844,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7845,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7846,10.130.2.1,25/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,25,POST ,pcompile.php HTTP
7847,10.130.2.1,25/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,25,POST ,contestsubmission.php HTTP
7848,10.130.2.1,25/Nov/2017,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200,Nov,25,GET ,details.php?name=Another%20Multiplication%20Game&cod=16 HTTP
7849,10.130.2.1,25/Nov/2017,GET /contestsubmit.php?id=43 HTTP/1.1,200,Nov,25,GET ,contestsubmit.php?id=43 HTTP
7850,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7851,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7852,10.130.2.1,25/Nov/2017,POST /pcompile.php HTTP/1.1,200,Nov,25,POST ,pcompile.php HTTP
7853,10.129.2.1,25/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Nov,25,POST ,contestsubmission.php HTTP
7854,10.129.2.1,25/Nov/2017,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200,Nov,25,GET ,details.php?name=Another%20Multiplication%20Game&cod=16 HTTP
7855,10.129.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7856,10.129.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7857,10.129.2.1,25/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,25,GET ,details.php?id=43 HTTP
7858,10.129.2.1,25/Nov/2017,GET /editcontestproblem.php?id=43 HTTP/1.1,200,Nov,25,GET ,editcontestproblem.php?id=43 HTTP
7859,10.129.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7860,10.129.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7861,10.129.2.1,25/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Nov,25,GET ,contestsubmission.php?id=16 HTTP
7862,10.129.2.1,25/Nov/2017,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,302,Nov,25,GET ,details.php?name=Another%20Multiplication%20Game&cod=16 HTTP
7863,10.131.2.1,25/Nov/2017,GET /countdown.php?name=Another%20Multiplication%20Game HTTP/1.1,200,Nov,25,GET ,countdown.php?name=Another%20Multiplication%20Game HTTP
7864,10.131.2.1,25/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Nov,25,GET ,contestsubmission.php?id=16 HTTP
7865,10.131.2.1,25/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,25,GET ,archive.php HTTP
7866,10.131.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7867,10.131.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7868,10.130.2.1,25/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Nov,25,GET ,details.php?id=43 HTTP
7869,10.129.2.1,25/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,25,GET ,contest.php HTTP
7870,10.129.2.1,25/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,25,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7871,10.129.2.1,25/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Nov,25,GET ,contestsubmission.php?id=16 HTTP
7872,10.131.0.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7873,10.128.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7874,10.130.2.1,26/Nov/2017,GET /robots.txt HTTP/1.1,404,Nov,26,GET ,robots.txt HTTP
7875,10.131.2.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7876,10.130.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7877,10.131.2.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7878,10.130.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7879,10.131.2.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7880,10.128.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7881,10.129.2.1,26/Nov/2017,GET /robots.txt HTTP/1.1,404,Nov,26,GET ,robots.txt HTTP
7882,10.129.2.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7883,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7884,10.131.0.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7885,10.131.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7886,10.131.2.1,26/Nov/2017,POST /process.php HTTP/1.1,302,Nov,26,POST ,process.php HTTP
7887,10.131.2.1,26/Nov/2017,GET /home.php HTTP/1.1,200,Nov,26,GET ,home.php HTTP
7888,10.131.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7889,10.131.2.1,26/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Nov,26,GET ,contestsubmission.php?id=16 HTTP
7890,10.131.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7891,10.131.2.1,26/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Nov,26,GET ,standings.php?id=16 HTTP
7892,10.131.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7893,10.131.0.1,26/Nov/2017,GET /compiler.php HTTP/1.1,200,Nov,26,GET ,compiler.php HTTP
7894,10.131.0.1,26/Nov/2017,GET /home.php HTTP/1.1,200,Nov,26,GET ,home.php HTTP
7895,10.131.0.1,26/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,26,GET ,archive.php HTTP
7896,10.131.0.1,26/Nov/2017,GET /home.php HTTP/1.1,302,Nov,26,GET ,home.php HTTP
7897,10.131.0.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7898,10.130.2.1,26/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,26,GET ,css
7899,10.130.2.1,26/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,26,GET ,css
7900,10.128.2.1,26/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,26,GET ,css
7901,10.131.0.1,26/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,26,GET ,css
7902,10.131.2.1,26/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,26,GET ,js
7903,10.129.2.1,26/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,26,GET ,css
7904,10.130.2.1,26/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,26,GET ,js
7905,10.128.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,26,GET ,bootstrap-3.3.7
7906,10.128.2.1,26/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,26,GET ,fonts
7907,10.128.2.1,26/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,26,GET ,img
7908,10.129.2.1,26/Nov/2017,GET /home.php HTTP/1.1,302,Nov,26,GET ,home.php HTTP
7909,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7910,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7911,10.131.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7912,10.130.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7913,10.130.2.1,26/Nov/2017,GET /home.php HTTP/1.1,302,Nov,26,GET ,home.php HTTP
7914,10.130.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7915,10.130.2.1,26/Nov/2017,GET /home.php HTTP/1.1,302,Nov,26,GET ,home.php HTTP
7916,10.128.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7917,10.128.2.1,26/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,26,GET ,css
7918,10.130.2.1,26/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,26,GET ,css
7919,10.131.2.1,26/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,26,GET ,css
7920,10.130.2.1,26/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,26,GET ,css
7921,10.129.2.1,26/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,26,GET ,js
7922,10.128.2.1,26/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,26,GET ,css
7923,10.131.2.1,26/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,26,GET ,js
7924,10.130.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,26,GET ,bootstrap-3.3.7
7925,10.128.2.1,26/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,26,GET ,img
7926,10.128.2.1,26/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,26,GET ,fonts
7927,10.129.2.1,26/Nov/2017,GET /archive.php?page=2 HTTP/1.1,200,Nov,26,GET ,archive.php?page=2 HTTP
7928,10.129.2.1,26/Nov/2017,GET /description.php?id=75 HTTP/1.1,200,Nov,26,GET ,description.php?id=75 HTTP
7929,10.129.2.1,26/Nov/2017,GET /allsubmission.php HTTP/1.1,200,Nov,26,GET ,allsubmission.php HTTP
7930,10.129.2.1,26/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,26,GET ,archive.php HTTP
7931,10.129.2.1,26/Nov/2017,GET /archive.php?page=2 HTTP/1.1,200,Nov,26,GET ,archive.php?page=2 HTTP
7932,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7933,10.129.2.1,26/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Nov,26,GET ,css
7934,10.129.2.1,26/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Nov,26,GET ,css
7935,10.129.2.1,26/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Nov,26,GET ,css
7936,10.131.0.1,26/Nov/2017,GET /css/main.css HTTP/1.1,304,Nov,26,GET ,css
7937,10.130.2.1,26/Nov/2017,GET /css/style.css HTTP/1.1,304,Nov,26,GET ,css
7938,10.129.2.1,26/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Nov,26,GET ,js
7939,10.128.2.1,26/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Nov,26,GET ,js
7940,10.129.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Nov,26,GET ,bootstrap-3.3.7
7941,10.129.2.1,26/Nov/2017,GET /sign.php HTTP/1.1,200,Nov,26,GET ,sign.php HTTP
7942,10.129.2.1,26/Nov/2017,POST /action.php HTTP/1.1,302,Nov,26,POST ,action.php HTTP
7943,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7944,10.129.2.1,26/Nov/2017,POST /process.php HTTP/1.1,302,Nov,26,POST ,process.php HTTP
7945,10.129.2.1,26/Nov/2017,GET /home.php HTTP/1.1,200,Nov,26,GET ,home.php HTTP
7946,10.129.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,26,GET ,bootstrap-3.3.7
7947,10.129.2.1,26/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,26,GET ,js
7948,10.129.2.1,26/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,26,GET ,contest.php HTTP
7949,10.129.2.1,26/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,26,GET ,archive.php HTTP
7950,10.129.2.1,26/Nov/2017,GET /archive.php?page=2 HTTP/1.1,200,Nov,26,GET ,archive.php?page=2 HTTP
7951,10.129.2.1,26/Nov/2017,GET /archive.php?page=1 HTTP/1.1,200,Nov,26,GET ,archive.php?page=1 HTTP
7952,10.130.2.1,26/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,26,GET ,contest.php HTTP
7953,10.130.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7954,10.131.2.1,26/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7955,10.131.2.1,26/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,26,GET ,archive.php HTTP
7956,10.131.2.1,26/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,26,GET ,contest.php HTTP
7957,10.131.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20TLE%20Testing%20Contest HTTP
7958,10.131.2.1,26/Nov/2017,GET /details.php?id=33 HTTP/1.1,200,Nov,26,GET ,details.php?id=33 HTTP
7959,10.131.2.1,26/Nov/2017,GET /compiler.php HTTP/1.1,200,Nov,26,GET ,compiler.php HTTP
7960,chmod:,cannot,'error.txt':,No,not,ca,'error.txt':,
7961,rm:,cannot,'*.o':,No,not,ca,'*.o':,
7962,10.131.0.1,26/Nov/2017,POST /compile.php HTTP/1.1,200,Nov,26,POST ,compile.php HTTP
7963,10.131.0.1,26/Nov/2017,GET /home.php HTTP/1.1,200,Nov,26,GET ,home.php HTTP
7964,10.131.0.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7965,10.131.2.1,26/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,26,GET ,img
7966,10.130.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7967,10.130.2.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7968,10.129.2.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7969,10.129.2.1,26/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Nov,26,GET ,css
7970,10.130.2.1,26/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Nov,26,GET ,css
7971,10.128.2.1,26/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Nov,26,GET ,css
7972,10.131.0.1,26/Nov/2017,GET /css/main.css HTTP/1.1,200,Nov,26,GET ,css
7973,10.131.2.1,26/Nov/2017,GET /css/style.css HTTP/1.1,200,Nov,26,GET ,css
7974,10.129.2.1,26/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Nov,26,GET ,js
7975,10.128.2.1,26/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Nov,26,GET ,js
7976,10.130.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,Nov,26,GET ,bootstrap-3.3.7
7977,10.129.2.1,26/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Nov,26,GET ,img
7978,10.129.2.1,26/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,Nov,26,GET ,fonts
7979,10.129.2.1,26/Nov/2017,POST /process.php HTTP/1.1,302,Nov,26,POST ,process.php HTTP
7980,10.129.2.1,26/Nov/2017,GET /home.php HTTP/1.1,200,Nov,26,GET ,home.php HTTP
7981,10.131.2.1,26/Nov/2017,GET /process.php HTTP/1.0,302,Nov,26,GET ,process.php HTTP
7982,10.129.2.1,26/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,Nov,26,GET ,bootstrap-3.3.7
7983,10.128.2.1,26/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Nov,26,GET ,js
7984,10.129.2.1,26/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302,Nov,26,GET ,contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7985,10.131.2.1,26/Nov/2017,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Nov,26,GET ,countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP
7986,10.131.0.1,26/Nov/2017,GET /countdown.php HTTP/1.0,302,Nov,26,GET ,countdown.php HTTP
7987,10.129.2.1,26/Nov/2017,GET /contestproblem.php HTTP/1.0,302,Nov,26,GET ,contestproblem.php HTTP
7988,10.131.0.1,26/Nov/2017,GET / HTTP/1.1,302,Nov,26,GET , HTTP
7989,10.131.0.1,26/Nov/2017,GET /login.php HTTP/1.1,200,Nov,26,GET ,login.php HTTP
7990,10.131.2.1,26/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,26,GET ,contest.php HTTP
7991,10.131.2.1,26/Nov/2017,GET /archive.php HTTP/1.1,200,Nov,26,GET ,archive.php HTTP
7992,10.131.2.1,26/Nov/2017,GET /archive.php?page=2 HTTP/1.1,200,Nov,26,GET ,archive.php?page=2 HTTP
7993,10.131.2.1,26/Nov/2017,GET /archive.php?page=1 HTTP/1.1,200,Nov,26,GET ,archive.php?page=1 HTTP
7994,10.130.2.1,26/Nov/2017,GET /contest.php HTTP/1.1,200,Nov,26,GET ,contest.php HTTP
